Vid,Abbr,Precinct,PrecinctSub,Party,PartyMain,RegDate,PAV,RegDateOriginal,E6_110816,E5_060716,E4_110414,E3_060314,E2_110612,E1_060512,District,VoterScore,VoterScorePossible,VoterScorePctOfPoss,BirthYear,OldestInHouseBirthYear,IsOldestInHouse,havePhone,BirthPlaceState,BirthPlaceCountry,Gender,sameMailAddress,MailCountry,isApt,Zip,StreetType,EmailProvider,E5_060716BT,E1_060512BT,Tot_Possible_Votes,Act_Votes,Pct_Possible_Votes,Hid,cHid
3736,16,835500,0,REP,REP,2014-11-04,N,2014-09-29,V,V,V,,,,3,7.3007,7.3007,1.0,1962,1962,True,True,District of Columbia,USA,F,True,,True,94536,AVE,UNK,REP,,3,3,1.0,1533,1533
3737,82,835200,0,NPP,NPP,2012-09-27,Y,2009-01-12,A,N,N,N,V,N,3,4.0017,11.0063,0.36,1968,1968,True,True,Hawaii,USA,F,True,,True,94536,ST,yahoo.com,,,6,2,0.3333333333333333,4951,4951
3738,1,835000,0,DEM,DEM,2008-04-24,Y,2008-04-24,N,A,N,N,N,N,3,3.0002,11.0063,0.27,1967,1967,True,False,UNK,India,UNK,True,,False,94536,CMN,UNK,DEM,DEM,6,1,0.16666666666666666,5865,5865
3739,1,832620,2,DEM,DEM,2016-11-04,Y,2016-10-24,N,,,,,,3,0.0,2.5001,0.0,1973,1969,False,False,UNK,India,F,True,,False,94538,DR,yahoo.com,,,1,0,0.0,1421,1421
3740,99,832620,1,DEM,DEM,2016-08-31,Y,2016-08-31,A,,,,,,3,2.5001,2.5001,1.0,1930,1930,True,False,UNK,Mexico,M,True,,False,94538,DR,UNK,,,1,1,1.0,900,900
3741,99,835100,0,DEM,DEM,2018-01-01,Y,2016-09-23,A,,,,,,3,2.5001,2.5001,1.0,1975,1975,True,True,UNK,UNK,F,True,,True,94536,BLVD,yahoo.com,,,1,1,1.0,1324,1324
3742,111,832400,0,NPP,NPP,2016-02-25,Y,2016-02-25,N,N,,,,,3,0.0,5.5003,0.0,1988,1957,False,False,California,USA,M,True,,False,94536,WAY,UNK,NPP,,2,0,0.0,2877,2877
3743,16,832110,0,DEM,DEM,2016-03-14,Y,2016-03-14,N,N,,,,,3,0.0,5.5003,0.0,1997,1957,False,False,California,USA,UNK,True,,False,94536,ST,UNK,DEM,,2,0,0.0,4982,4982
3744,114,832810,0,REP,REP,2016-04-18,Y,1976-10-03,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1945,1945,True,False,California,USA,M,True,,False,94538,OTH,UNK,DEM,DEM,6,6,1.0,1278,1278
3745,82,832400,0,DEM,DEM,2016-05-09,Y,2016-05-09,A,V,,,,,3,5.5003,5.5003,1.0,1958,1958,True,True,UNK,Philippines,F,True,,True,94538,AVE,yahoo.com,DEM,,2,2,1.0,4133,4133
3746,99,835000,0,DEM,DEM,2008-01-10,Y,2006-10-16,A,N,N,A,A,N,3,5.2025,11.0063,0.47,1970,1970,True,False,California,USA,M,True,,False,94536,PL/TER,UNK,DEM,DEM,6,3,0.5,397,397
3747,16,831730,0,DEM,DEM,2016-01-15,N,2016-01-15,N,N,,,,,3,0.0,5.5003,0.0,1991,1963,False,False,UNK,China,M,True,,False,94536,CT,gmail.com,,,2,0,0.0,6293,6293
3748,16,832110,0,DEM,DEM,2016-09-16,Y,1958-08-31,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1923,1923,True,True,California,USA,F,True,,False,94536,ST,yahoo.com,REP,REP,6,6,1.0,158,158
3749,1,832800,0,DEM,DEM,2016-09-30,Y,2008-10-17,A,V,N,N,V,A,3,8.0051,11.0063,0.73,1946,1938,False,True,UNK,Greece,M,False,GREECE,False,94538,CT,gmail.com,DEM,DEM,6,4,0.6666666666666666,485,485
3750,109,832400,0,DEM,DEM,2008-10-17,N,2001-09-25,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1963,1963,True,True,UNK,Philippines,F,True,,True,94538,AVE,UNK,,,6,2,0.3333333333333333,5039,5039
3751,12,832210,2,NPP,NPP,2016-11-08,N,2016-09-13,V,,,,,,3,2.5001,2.5001,1.0,1981,1948,False,False,UNK,China,F,True,,False,94536,CMN,UNK,,,1,1,1.0,4382,4382
3752,76,832620,2,DEM,DEM,2008-10-19,Y,2008-10-19,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1961,1961,True,True,UNK,Mexico,F,True,,False,94538,AVE,UNK,DEM,DEM,6,3,0.5,1849,1849
3753,109,832900,0,DEM,DEM,2004-03-17,Y,2004-03-17,A,A,N,N,N,N,3,5.5003,11.0063,0.5,1937,1929,False,True,Colorado,USA,F,True,,False,94538,OTH,UNK,DEM,,6,2,0.3333333333333333,1033,1033
3754,1,832900,0,DEM,DEM,2007-10-12,N,2007-10-12,N,V,N,N,V,N,3,4.5018,11.0063,0.41,1982,1982,True,False,California,USA,F,True,,False,94538,WAY,UNK,DEM,,6,2,0.3333333333333333,1940,1940
3755,1,832600,1,NPP,NPP,2018-05-03,Y,2018-05-03,,,,,,,3,0.0,-1.0,-1.0,1939,1939,True,True,UNK,UNK,F,True,,False,94538,OTH,UNK,,,0,0,-1.0,5180,5180
3756,99,832900,0,REP,REP,2008-02-22,Y,2008-02-22,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1984,1981,False,True,UNK,India,F,True,,False,94538,DR,UNK,REP,,6,1,0.16666666666666666,968,968
3757,1,832700,2,DEM,DEM,2017-11-07,Y,2017-11-07,,,,,,,3,0.0,-1.0,-1.0,1981,1981,True,True,California,USA,F,True,,True,94538,BLVD,gmail.com,,,0,0,-1.0,1423,1423
3758,111,832400,0,NPP,NPP,2017-09-12,N,2017-09-12,,,,,,,3,0.0,-1.0,-1.0,1995,1995,True,False,UNK,UNK,UNK,True,,True,94538,AVE,UNK,,,0,0,-1.0,2004,2004
3759,82,832810,0,NPP,NPP,1981-09-15,Y,1981-09-15,A,A,A,N,A,A,3,9.8055,11.0063,0.89,1949,1949,True,False,Mississippi,USA,M,True,,False,94538,ST,UNK,NPP,NP,6,5,0.8333333333333334,751,751
3760,23,835040,0,DEM,DEM,2004-10-14,Y,2004-10-14,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1962,1962,True,True,UNK,Sudan,F,True,,False,94536,AVE,UNK,DEM,DEM,6,6,1.0,1603,1603
3761,12,832810,0,DEM,DEM,2012-11-06,N,2002-09-11,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1984,1954,False,True,UNK,Mexico,M,True,,False,94538,AVE,UNK,,,6,1,0.16666666666666666,540,540
3762,111,832620,1,NPP,NPP,2018-05-11,Y,2018-05-11,,,,,,,3,0.0,-1.0,-1.0,1957,1954,False,False,Missouri,USA,F,True,,False,94538,DR,UNK,,,0,0,-1.0,4572,4572
3763,1,832610,1,REP,REP,1999-08-24,N,1999-08-24,V,N,V,V,V,V,3,8.0061,11.0063,0.73,1960,1960,True,False,California,USA,M,True,,False,94538,PL/TER,UNK,,REP,6,5,0.8333333333333334,1930,1930
3764,82,832620,2,NPP,NPP,2008-07-15,Y,2008-07-15,A,A,N,A,A,A,3,9.2059,11.0063,0.84,1974,1948,False,False,UNK,Hong Kong,M,True,,False,94538,DR,UNK,NPP,NP,6,5,0.8333333333333334,699,699
3765,111,835500,0,NPP,NPP,2016-05-16,Y,2016-05-16,A,N,,,,,3,2.5001,5.5003,0.45,1968,1968,True,True,UNK,India,UNK,True,,False,94536,AVE,yahoo.com,NPP,,2,1,0.5,4859,4859
3766,16,835040,0,DEM,DEM,2006-03-30,Y,2006-03-30,A,A,A,A,A,N,3,10.0031,11.0063,0.91,1970,1965,False,True,UNK,India,F,True,,False,94536,CT,comcast.net,DEM,DEM,6,5,0.8333333333333334,2157,2157
3767,1,835400,0,DEM,DEM,2000-09-18,N,2000-09-18,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1953,1953,True,True,California,USA,M,True,,False,94536,DR,UNK,DEM,DEM,6,6,1.0,3517,3517
3768,1,835310,0,NPP,NPP,2001-01-25,N,2001-01-25,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1964,1964,True,True,UNK,Macao,M,True,,False,94538,CMN,UNK,,,6,2,0.3333333333333333,1500,1500
3769,99,832110,0,REP,REP,2004-02-10,Y,2000-10-10,A,A,N,A,A,A,3,9.2059,11.0063,0.84,1962,1962,True,True,Pennsylvania,USA,F,True,,False,94536,ST,UNK,REP,REP,6,5,0.8333333333333334,3255,3255
3770,39,832910,0,DEM,DEM,2018-04-05,N,2010-10-18,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1963,1958,False,True,UNK,UNK,F,True,,False,94538,PL/TER,UNK,DEM,,6,4,0.6666666666666666,2723,2723
3771,6,832210,2,DEM,DEM,1969-08-04,Y,1969-08-04,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1940,1940,True,False,California,USA,M,True,,False,94536,WAY,UNK,DEM,DEM,6,6,1.0,3620,3620
3772,82,835100,0,REP,REP,2016-05-17,Y,1989-07-05,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1945,1945,True,True,Illinois,USA,M,True,,False,94536,DR,yahoo.com,REP,NP,6,6,1.0,2423,2423
3773,82,832800,0,DEM,DEM,1992-09-23,Y,1992-09-23,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1943,1943,True,True,California,USA,M,True,,False,94538,DR,UNK,DEM,DEM,6,6,1.0,4496,4496
3774,32,835310,0,DEM,DEM,2004-09-29,Y,2004-09-29,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1967,1967,True,True,UNK,Mexico,F,True,,True,94538,BLVD,UNK,,,6,1,0.16666666666666666,6478,6478
3775,99,832400,0,DEM,DEM,2004-10-04,Y,2004-10-04,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1955,1926,False,True,Illinois,USA,UNK,True,,False,94536,WAY,UNK,DEM,DEM,6,6,1.0,3705,3705
3776,1,832620,1,DEM,DEM,2015-08-07,N,2015-08-07,N,N,,,,,3,0.0,5.5003,0.0,1995,1942,False,True,California,USA,M,True,,False,94538,WAY,gmail.com,,,2,0,0.0,589,589
3777,1,832810,0,REP,REP,2016-09-25,Y,2009-08-27,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1982,1957,False,True,UNK,India,F,True,,False,94538,ST,yahoo.com,DEM,DEM,6,3,0.5,5212,5212
3778,12,835100,0,NPP,NPP,2016-11-08,N,2010-02-24,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1985,1973,False,True,California,USA,M,True,,False,94536,CMN,UNK,,NP,6,2,0.3333333333333333,5232,5232
3779,1,832700,2,NPP,NPP,2012-10-02,N,2012-09-30,V,N,V,V,V,,3,7.0029,10.0031,0.7,1978,1974,False,False,UNK,India,UNK,True,,True,94538,BLVD,yahoo.com,,,5,4,0.8,682,682
3780,16,831730,0,NPP,NPP,2014-11-10,Y,1995-11-02,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1961,1961,False,False,UNK,Viet Nam,F,True,,False,94536,CT,UNK,N-DEM,REP,6,6,1.0,4021,4021
3781,27,832900,0,REP,REP,2006-11-07,N,1994-08-09,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1954,1954,True,True,Vermont,USA,M,True,,False,94538,DR,UNK,REP,,6,4,0.6666666666666666,6210,6210
3782,92,832900,0,REP,REP,2017-06-01,Y,2016-09-23,A,,,,,,3,2.5001,2.5001,1.0,1985,1985,True,False,UNK,UNK,M,True,,False,94538,DR,gmail.com,,,1,1,1.0,4547,4547
3783,1,832910,0,DEM,DEM,2012-08-20,N,2012-08-20,V,V,V,N,V,,3,8.8023,10.0031,0.88,1991,1957,False,True,UNK,UNK,F,True,,False,94538,PL/TER,UNK,DEM,,5,4,0.8,4972,4972
3784,82,832610,2,DEM,DEM,2012-11-06,Y,1996-03-29,A,N,V,N,A,N,3,5.8021,11.0063,0.53,1945,1945,True,False,UNK,Philippines,F,True,,False,94538,WAY,UNK,,NP,6,3,0.5,6258,6258
3785,111,835310,0,REP,REP,2018-04-19,N,2018-04-19,,,,,,,3,0.0,-1.0,-1.0,1979,1979,True,True,UNK,India,UNK,True,,True,94538,ST,gmail.com,,,0,0,-1.0,6732,6732
3786,99,832210,1,NPP,NPP,2000-10-10,N,2000-10-10,N,N,N,N,N,N,3,0.0,11.0063,0.0,1953,1953,True,True,Massachusetts,USA,M,False,USA,False,94538,AVE,UNK,,,6,0,0.0,1931,1931
3787,99,832700,1,DEM,DEM,2012-10-05,N,2006-06-19,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1949,1929,False,True,Utah,USA,M,True,,False,94538,BLVD,UNK,,,6,1,0.16666666666666666,3666,3666
3788,1,832600,1,NPP,NPP,2010-04-15,N,2010-04-15,N,N,N,N,N,N,3,0.0,11.0063,0.0,1956,1933,False,False,California,USA,M,True,,False,94538,ST,UNK,,,6,0,0.0,2312,2312
3789,16,835040,0,REP,REP,2008-10-20,Y,2008-10-20,A,N,N,N,N,N,3,2.5001,11.0063,0.23,1990,1956,False,False,UNK,UNK,M,True,,False,94536,WAY,UNK,REP,REP,6,1,0.16666666666666666,1353,1353
3790,99,835310,0,REP,REP,2018-01-01,Y,2013-12-02,A,N,A,N,,,3,4.3005,8.5015,0.51,1950,1950,True,True,UNK,UNK,F,True,,True,94538,BLVD,gmail.com,REP,,4,2,0.5,2884,2884
3791,114,832900,0,REP,REP,2016-03-09,N,2016-03-09,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1973,1959,False,False,California,USA,F,True,,False,94538,OTH,UNK,,,6,2,0.3333333333333333,6775,6775
3792,1,835000,0,DEM,DEM,2016-05-23,Y,2013-09-21,A,A,A,A,,,3,8.5015,8.5015,1.0,1995,1954,False,True,UNK,China,F,True,,False,94536,CMN,gmail.com,DEM,,4,4,1.0,4279,4279
3793,99,832400,0,IND,OTH,2012-09-25,Y,2012-09-25,A,N,N,N,V,,3,4.0017,10.0031,0.4,1982,1974,False,False,UNK,Mexico,F,True,,False,94536,DR,UNK,NPP,,5,2,0.4,3012,3012
3794,23,832610,1,DEM,DEM,2012-01-24,Y,2011-08-18,N,N,N,N,N,N,3,0.0,11.0063,0.0,1992,1992,True,False,California,USA,F,True,,False,94538,DR,UNK,DEM,DEM,6,0,0.0,6329,6329
3795,109,832400,0,REP,REP,2013-06-26,N,2013-06-26,N,N,N,N,,,3,0.0,8.5015,0.0,1974,1946,False,False,UNK,Philippines,F,True,,False,94536,CT,UNK,,,4,0,0.0,183,183
3796,97,832810,0,DEM,DEM,2004-10-13,N,2002-02-08,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1983,1958,False,False,UNK,Bosnia and Herzegovina,M,True,,False,94538,DR,UNK,,,6,1,0.16666666666666666,1734,1734
3797,99,832700,2,AI,OTH,2012-11-06,Y,2003-09-10,A,A,A,N,V,N,3,8.8023,11.0063,0.8,1976,1976,True,True,UNK,Ethiopia,UNK,True,,True,94538,BLVD,UNK,AI,NP,6,4,0.6666666666666666,6209,6209
3798,109,835300,0,DEM,DEM,2002-04-09,Y,2002-04-09,A,A,A,A,A,N,3,10.0031,11.0063,0.91,1919,1919,True,True,UNK,Mexico,F,True,,True,94536,DR,UNK,DEM,DEM,6,5,0.8333333333333334,2189,2189
3799,23,832810,0,NPP,NPP,2017-03-14,Y,2000-09-01,N,N,N,N,N,N,3,0.0,11.0063,0.0,1951,1951,True,True,UNK,China,M,True,,False,94538,AVE,UNK,,,6,0,0.0,3646,3646
3800,82,835400,0,DEM,DEM,1990-05-29,Y,1990-05-29,A,A,V,V,V,V,3,11.0063,11.0063,1.0,1951,1951,True,True,New York,USA,M,True,,False,94536,AVE,UNK,DEM,DEM,6,6,1.0,1542,1542
3801,1,832700,2,REP,REP,2016-05-04,Y,1996-10-07,A,N,N,N,A,A,3,5.0049,11.0063,0.45,1964,1955,False,True,California,USA,M,True,,True,94538,BLVD,comcast.net,DEM,DEM,6,3,0.5,244,244
3802,23,832810,0,DEM,DEM,2008-05-07,Y,2007-08-20,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1984,1951,False,False,California,USA,F,True,,False,94538,CT,UNK,DEM,DEM,6,2,0.3333333333333333,2719,2719
3803,16,835500,0,DEM,DEM,2014-11-04,Y,2010-05-24,N,A,V,N,V,N,3,6.3022,11.0063,0.57,1953,1953,True,False,UNK,Colombia,F,True,,True,94536,AVE,gmail.com,DEM,,6,3,0.5,740,740
3804,32,835100,0,NPP,NPP,2017-11-01,N,2016-10-17,V,,,,,,3,2.5001,2.5001,1.0,1990,1990,True,True,North Dakota,USA,M,True,,True,94536,PL/TER,hotmail.com,,,1,1,1.0,2503,2503
3805,99,832600,1,NPP,NPP,2014-11-04,Y,1990-02-05,A,A,V,N,A,N,3,8.8023,11.0063,0.8,1961,1961,True,True,Rhode Island,USA,F,True,,False,94538,CT,UNK,N-DEM,DEM,6,4,0.6666666666666666,1644,1644
3806,82,832620,1,NPP,NPP,1994-09-02,Y,1994-09-02,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1928,1928,True,False,UNK,Viet Nam,M,True,,False,94538,WAY,UNK,NPP,N-DEM,6,6,1.0,6574,6574
3807,99,835310,0,LIB,OTH,2004-10-22,N,2004-10-22,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1963,1963,True,True,California,USA,F,True,,False,94538,CMN,UNK,,,6,2,0.3333333333333333,6405,6405
3808,99,832620,2,NPP,NPP,2018-05-10,Y,2018-05-03,,,,,,,3,0.0,-1.0,-1.0,1993,1993,True,False,UNK,UNK,UNK,True,,False,94538,DR,UNK,,,0,0,-1.0,3525,3525
3809,16,832800,0,DEM,DEM,2011-08-18,Y,2011-08-18,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1993,1962,False,False,UNK,UNK,F,True,,False,94538,ST,UNK,DEM,DEM,6,3,0.5,998,998
3810,109,832210,1,DEM,DEM,2016-09-23,Y,2016-09-23,A,,,,,,3,2.5001,2.5001,1.0,1985,1938,False,True,California,USA,F,True,,True,94538,AVE,gmail.com,,,1,1,1.0,959,959
3811,1,835300,0,DEM,DEM,2018-05-18,Y,2018-01-20,,,,,,,3,0.0,-1.0,-1.0,1989,1989,False,True,California,USA,UNK,True,,False,94536,ST,gmail.com,,,0,0,-1.0,5908,5908
3812,99,832800,0,NPP,NPP,2012-09-12,Y,2012-09-12,A,N,N,N,V,,3,4.0017,10.0031,0.4,1978,1968,False,False,Iowa,USA,M,True,,False,94538,ST,UNK,,,5,2,0.4,1243,1243
3813,16,831730,0,NPP,NPP,2015-01-14,Y,2015-01-14,A,N,,,,,3,2.5001,5.5003,0.45,1977,1974,False,True,UNK,China,F,True,,False,94536,CT,gmail.com,NPP,,2,1,0.5,2501,2501
3814,16,832110,0,DEM,DEM,2004-10-05,N,1992-09-14,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1960,1960,True,True,California,USA,M,True,,False,94536,AVE,UNK,DEM,,6,4,0.6666666666666666,1907,1907
3815,16,831730,0,NPP,NPP,2012-02-10,Y,2012-02-10,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1957,1957,True,False,UNK,Brazil,F,True,,False,94536,CT,UNK,NPP,NP,6,6,1.0,997,997
3816,82,835500,0,DEM,DEM,2009-05-19,Y,2009-05-19,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1991,1952,False,True,California,USA,UNK,True,,False,94536,CT,UNK,DEM,,6,3,0.5,3239,3239
3817,82,832800,0,DEM,DEM,2010-05-10,Y,2002-05-20,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1945,1942,False,True,UNK,India,UNK,False,USA,False,94538,CT,UNK,DEM,DEM,6,6,1.0,1511,1511
3818,105,835100,0,REP,REP,2017-11-28,N,2017-11-28,,,,,,,3,0.0,-1.0,-1.0,1979,1979,True,False,California,USA,F,True,,True,94536,PL/TER,hotmail.com,,,0,0,-1.0,6796,6796
3819,99,835000,0,NPP,NPP,2001-09-12,N,2000-09-25,V,N,N,N,V,V,3,5.0049,11.0063,0.45,1952,1928,False,True,UNK,India,M,True,,True,94536,OTH,gmail.com,,N-DEM,6,3,0.5,2294,2294
3820,1,832610,2,GRN,OTH,2016-07-12,Y,2004-10-05,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1984,1982,False,True,California,USA,M,True,,True,94538,WAY,yahoo.com,DEM,REP,6,6,1.0,1428,1428
3821,99,835500,0,DEM,DEM,1976-09-24,Y,1976-09-24,A,A,A,A,A,N,3,10.0031,11.0063,0.91,1935,1935,True,True,Louisiana,USA,UNK,True,,False,94536,CT,UNK,DEM,DEM,6,5,0.8333333333333334,1797,1797
3822,1,835310,0,NPP,NPP,2018-01-16,Y,2017-11-06,,,,,,,3,0.0,-1.0,-1.0,1995,1993,False,True,UNK,Iraq,M,True,,True,94538,ST,gmail.com,,,0,0,-1.0,5186,5186
3823,82,832210,2,NPP,NPP,2012-10-22,N,2007-06-25,V,N,V,N,V,N,3,5.8021,11.0063,0.53,1978,1949,False,False,UNK,"Taiwan, Province of China",M,True,,False,94538,AVE,UNK,,,6,3,0.5,6585,6585
3824,1,835310,0,DEM,DEM,2008-10-20,N,2008-10-20,N,N,N,N,N,N,3,0.0,11.0063,0.0,1973,1973,True,False,UNK,UNK,M,True,,False,94538,CMN,UNK,,,6,0,0.0,4949,4949
3825,32,832910,0,NPP,NPP,2007-10-22,Y,2007-10-22,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1981,1934,False,True,UNK,Philippines,F,True,,False,94538,PL/TER,gmail.com,NPP,NP,6,1,0.16666666666666666,4860,4860
3826,27,835310,0,NPP,NPP,2012-09-28,Y,2008-10-02,A,N,N,N,A,V,3,5.0049,11.0063,0.45,1961,1953,False,False,UNK,Hong Kong,F,True,,False,94538,CMN,UNK,NPP,NP,6,3,0.5,3685,3685
3827,23,835000,0,DEM,DEM,2007-04-04,N,2007-04-04,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1953,1953,True,True,Michigan,USA,F,True,,False,94536,PL/TER,UNK,,,6,2,0.3333333333333333,6763,6763
3828,32,835300,0,DEM,DEM,2004-05-25,Y,2004-05-25,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1984,1984,True,True,California,USA,F,True,,True,94536,AVE,pacbell.net,DEM,,6,2,0.3333333333333333,5802,5802
3829,1,832610,2,DEM,DEM,2002-08-23,N,2002-08-23,V,V,V,N,N,N,3,7.3007,11.0063,0.66,1947,1947,True,True,UNK,India,M,True,,True,94538,DR,UNK,DEM,,6,3,0.5,4767,4767
3830,12,835410,0,NPP,NPP,2016-11-08,N,2006-11-08,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1987,1961,False,False,California,USA,M,True,,False,94536,CT,yahoo.com,,,6,2,0.3333333333333333,5918,5918
3831,16,835040,0,DEM,DEM,2005-12-05,Y,2002-02-19,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1972,1969,False,True,California,USA,UNK,True,,False,94536,AVE,UNK,DEM,DEM,6,6,1.0,2992,2992
3832,1,832210,1,REP,REP,2018-05-21,Y,2016-03-29,A,A,,,,,3,5.5003,5.5003,1.0,1996,1974,False,False,California,USA,F,True,,True,94536,BLVD,gmail.com,REP,,2,2,1.0,6898,6898
3833,1,832910,0,DEM,DEM,2008-11-04,Y,2003-09-27,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1949,1949,True,True,California,USA,M,True,,False,94538,PL/TER,UNK,DEM,DEM,6,3,0.5,3618,3618
3834,23,832800,0,DEM,DEM,2012-10-22,Y,2012-10-22,A,N,N,N,A,,3,4.0017,10.0031,0.4,1975,1975,True,False,UNK,"Tanzania, United Republic of",M,True,,False,94538,DR,UNK,DEM,,5,2,0.4,6851,6851
3835,32,835000,0,NPP,NPP,1991-10-16,N,1991-10-16,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1962,1962,True,True,California,USA,F,True,,False,94536,CT,UNK,,,6,2,0.3333333333333333,149,149
3836,111,835040,0,DEM,DEM,2016-10-07,N,2016-10-07,V,,,,,,3,2.5001,2.5001,1.0,1948,1948,True,True,UNK,Mexico,M,True,,False,94536,AVE,yahoo.com,,,1,1,1.0,6316,6316
3837,99,832910,0,NPP,NPP,2012-09-27,Y,2008-10-20,A,A,N,A,A,N,3,8.2027,11.0063,0.75,1969,1941,False,False,UNK,Myanmar,F,True,,False,94538,PL/TER,gmaill.com,N-DEM,,6,4,0.6666666666666666,5335,5335
3838,12,832800,0,DEM,DEM,2016-11-08,N,2016-05-23,V,N,,,,,3,2.5001,5.5003,0.45,1994,1964,False,False,California,USA,M,True,,False,94538,CT,gmail.com,DEM,,2,1,0.5,1135,1135
3839,27,835100,0,REP,REP,2010-10-14,Y,2010-10-18,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1992,1967,False,False,California,USA,F,True,,False,94536,PL/TER,aol.com,REP,REP,6,1,0.16666666666666666,1467,1467
3840,16,832110,0,DEM,DEM,2017-06-12,Y,2016-10-23,A,,,,,,3,2.5001,2.5001,1.0,1975,1974,False,False,UNK,Kenya,UNK,True,,False,94536,DR,UNK,,,1,1,1.0,707,707
3841,1,835400,0,NPP,NPP,2011-03-28,N,2011-03-28,V,N,V,V,V,V,3,8.0061,11.0063,0.73,1958,1958,True,False,UNK,China,UNK,True,,True,94536,ST,UNK,,NPP,6,5,0.8333333333333334,5822,5822
3842,99,832810,0,NPP,NPP,2011-06-16,N,2011-06-16,N,N,N,N,N,N,3,0.0,11.0063,0.0,1958,1958,True,True,UNK,"Taiwan, Province of China",F,True,,False,94538,AVE,UNK,,,6,0,0.0,2119,2119
3843,97,835100,0,DEM,DEM,2014-09-03,Y,2001-09-14,A,N,A,N,N,N,3,4.3005,11.0063,0.39,1963,1962,False,False,UNK,Myanmar,F,True,,True,94536,BLVD,yahoo.com,DEM,,6,2,0.3333333333333333,1128,1128
3844,114,832210,1,REP,REP,2016-05-27,Y,2016-05-27,N,,,,,,3,0.0,2.5001,0.0,1983,1958,False,False,UNK,UNK,F,False,LEBANON,False,94538,AVE,gmail.com,,,1,0,0.0,6918,6918
3845,1,832900,0,NPP,NPP,2012-10-19,N,2012-10-19,V,V,N,N,V,,3,7.0019,10.0031,0.7,1993,1957,False,False,UNK,Pakistan,F,True,,False,94538,DR,UNK,N-DEM,,5,3,0.6,2328,2328
3846,99,832620,1,DEM,DEM,1998-12-03,Y,1998-12-03,A,V,V,V,A,V,3,11.0063,11.0063,1.0,1956,1956,True,False,Louisiana,USA,M,True,,False,94538,ST,UNK,DEM,DEM,6,6,1.0,2767,2767
3847,92,832900,0,DEM,DEM,2007-07-30,Y,2007-07-03,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1983,1932,False,True,Colorado,USA,M,True,,False,94538,DR,UNK,DEM,DEM,6,2,0.3333333333333333,1545,1545
3848,82,832900,0,REP,REP,1986-04-01,Y,1986-04-01,A,A,A,N,A,N,3,8.8023,11.0063,0.8,1951,1951,True,True,California,USA,F,True,,False,94538,OTH,UNK,REP,REP,6,4,0.6666666666666666,1177,1177
3849,1,835300,0,REP,REP,2018-05-08,N,2010-02-17,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1965,1965,True,False,California,USA,M,True,,True,94538,AVE,UNK,,,6,2,0.3333333333333333,5627,5627
3850,82,832900,0,NPP,NPP,2008-02-07,Y,1987-06-05,A,N,N,N,V,N,3,4.0017,11.0063,0.36,1950,1947,False,True,UNK,Romania,F,True,,False,94538,OTH,UNK,NPP,,6,2,0.3333333333333333,3062,3062
3851,16,831730,0,DEM,DEM,2008-02-05,Y,2000-11-07,A,A,N,N,A,A,3,8.0051,11.0063,0.73,1958,1958,True,True,California,USA,F,True,,False,94536,CT,UNK,DEM,DEM,6,4,0.6666666666666666,436,436
