Vid,Abbr,Precinct,PrecinctSub,Party,RegDate,PAV,RegDateOriginal,E6_110816,E5_060716,E4_110414,E3_060314,E2_110612,E1_060512,District,VoterScore,VoterScorePossible,VoterScorePctOfPoss,BirthYear,OldestInHouseBirthYear,IsOldestInHouse,havePhone,BirthPlaceState,BirthPlaceCountry,Gender,sameMailAddress,MailCountry,isApt,Zip,StreetType,EmailProvider,E5_060716BT,E1_060512BT,Hid,cHid,e_sum,E34_nVotesPos,E34_nVotes,E34_nVotesPct,E56_nVotesPos,E56_nVotes,E56_nVotesPct,E78_nVotesPos,E78_nVotes,E78_nVotesPct
625,16,831730,0,NPP,2000-09-25,Y,2000-09-25,A,N,N,N,V,N,3,4.0017,11.0063,0.36,1953,1953,True,False,UNK,China,M,True,,False,94536,CT,unk,NPP,,2172,2172,VNNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
626,1,832810,0,NPP,2015-10-19,Y,2015-10-19,N,N,,,,,3,0.0,5.5003,0.0,1960,1960,True,False,UNK,Mexico,UNK,True,,False,94538,DR,unk,NPP,,1258,1258,NN,0,0,-1.0,0,0,-1.0,2,0,0.0
627,23,832610,1,DEM,2017-06-22,Y,2014-08-21,A,N,N,,,,3,2.5001,7.3007,0.34,1970,1970,True,True,UNK,India,UNK,True,,False,94538,CMN,gmail.com,DEM,,5945,5945,NAN,0,0,-1.0,1,0,0.0,3,1,0.3333333333333333
628,82,832910,0,DEM,2016-12-20,Y,2005-09-06,N,N,N,N,N,N,3,0.0,11.0063,0.0,1964,1961,False,True,UNK,Philippines,F,True,,False,94538,TER,unk,,,426,426,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
629,16,832400,0,REP,1984-10-09,Y,1984-10-09,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1940,1937,False,False,UNK,Italy,F,True,,False,94536,AVE,unk,REP,REP,5138,5138,ANNNAA,2,1,0.5,4,1,0.25,6,3,0.5
630,32,832800,0,REP,2003-07-31,N,1998-11-13,V,N,V,N,V,V,3,6.8053,11.0063,0.62,1957,1957,True,True,New Jersey,USA,M,True,,False,94538,CT,comcast.net,,REP,2116,2116,VVVNVN,2,2,1.0,4,3,0.75,6,4,0.6666666666666666
631,16,835420,0,REP,2002-02-19,N,2000-09-26,N,N,N,N,N,N,3,0.0,11.0063,0.0,1961,1937,False,True,UNK,Viet Nam,M,True,,False,94536,AVE,unk,,,5768,5768,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
632,12,835100,0,NPP,2012-11-06,N,1996-10-07,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1967,1965,False,False,California,USA,M,True,,False,94536,CMN,unk,,,2630,2630,VNNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
633,82,835400,0,REP,2006-05-18,Y,2006-05-18,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1936,1936,True,True,UNK,UNK,M,True,,False,94536,DR,unk,REP,REP,3229,3229,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
634,23,832610,2,NPP,2017-10-04,Y,2008-01-30,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1990,1988,False,True,California,USA,M,True,,True,94538,LN,yahoo.com,,,6547,6547,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
635,111,835200,0,DEM,2016-09-23,Y,2016-09-23,N,,,,,,3,0.0,2.5001,0.0,1978,1950,False,True,UNK,UNK,UNK,True,,False,94536,TER,gmail.com,,,6436,6436,N,0,0,-1.0,0,0,-1.0,1,0,0.0
636,99,832810,0,AI,2018-02-06,N,2008-10-01,V,N,V,N,V,N,3,5.8021,11.0063,0.53,1970,1967,False,True,UNK,Philippines,F,True,,False,94538,ST,att.net,,,4699,4699,VNVNVN,2,1,0.5,4,2,0.5,6,3,0.5
637,111,835300,0,DEM,2017-02-24,Y,2017-02-24,,,,,,,3,0.0,-1.0,-1.0,1984,1984,True,False,UNK,UNK,M,True,,True,94538,AVE,unk,,,6220,6220,,0,0,-1.0,0,0,-1.0,0,0,-1.0
638,27,832900,0,DEM,2006-09-26,N,2006-09-26,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1988,1954,False,True,UNK,United States of America,F,True,,False,94538,WAY,unk,,,4930,4930,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
639,111,832800,0,NPP,2016-04-29,Y,2016-04-29,A,A,,,,,3,5.5003,5.5003,1.0,1989,1951,False,True,UNK,India,UNK,True,,False,94538,AVE,yahoo.com,NPP,,2562,2562,AA,0,0,-1.0,0,0,-1.0,2,2,1.0
640,93,832400,0,DEM,2008-11-04,Y,2008-02-05,N,A,A,N,A,N,3,6.3022,11.0063,0.57,1971,1942,False,False,UNK,Philippines,M,False,USA,False,94538,AVE,unk,DEM,DEM,2811,2811,ANANNA,2,1,0.5,4,2,0.5,6,3,0.5
641,82,832700,2,DEM,2008-02-28,Y,2006-09-07,A,N,N,N,V,N,3,4.0017,11.0063,0.36,1944,1939,False,True,UNK,India,F,True,,True,94538,BLVD,unk,,,449,449,VNNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
642,82,832810,0,DEM,1976-10-01,Y,1976-10-01,A,A,A,A,V,N,3,10.0031,11.0063,0.91,1956,1956,True,True,California,USA,M,True,,False,94538,BLVD,unk,DEM,,3637,3637,VNAAAA,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
643,99,835310,0,REP,2000-09-11,Y,2000-09-11,A,N,A,A,A,N,3,7.0029,11.0063,0.64,1963,1936,False,True,UNK,Viet Nam,F,True,,False,94538,CMN,unk,REP,REP,6517,6517,ANAAAN,2,1,0.5,4,3,0.75,6,4,0.6666666666666666
644,1,832910,0,DEM,2004-10-05,N,2004-10-05,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1969,1969,True,True,UNK,Mexico,M,True,,False,94538,PL,unk,,,4536,4536,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
645,12,832620,1,REP,2012-11-06,Y,1986-06-17,A,N,N,N,V,N,3,4.0017,11.0063,0.36,1951,1951,False,True,Utah,USA,F,False,USA,False,94538,DR,unk,REP,REP,1170,1170,VNNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
646,32,832600,1,REP,2017-07-01,Y,2004-02-23,A,V,A,N,N,N,3,7.3007,11.0063,0.66,1949,1949,True,True,UNK,China,F,True,,False,94538,AVE,unk,REP,REP,3693,3693,NNANAV,2,0,0.0,4,1,0.25,6,3,0.5
647,109,835100,0,NPP,2004-10-18,Y,2004-10-18,N,N,N,N,A,N,3,1.5016,11.0063,0.14,1965,1965,True,True,UNK,UNK,M,True,,False,94536,TER,unk,NPP,NP,6367,6367,ANNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
648,29,832210,2,REP,2017-12-01,Y,1900-01-01,A,N,A,A,N,N,3,5.5013,11.0063,0.5,1959,1959,True,False,New York,USA,M,False,USA,False,94536,WAY,unk,REP,,1239,1239,NNAAAN,2,0,0.0,4,2,0.5,6,3,0.5
649,82,832210,2,DEM,1988-08-24,Y,1988-08-24,A,A,V,V,V,N,3,10.0031,11.0063,0.91,1937,1933,False,True,New Mexico,USA,F,True,,False,94536,CT,unk,DEM,,6640,6640,VNVVAA,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
650,99,832620,2,REP,2012-08-14,Y,2012-08-14,A,N,N,N,V,,3,4.0017,10.0031,0.4,1957,1957,True,False,UNK,United States of America,M,True,,False,94538,CMN,unk,,,3792,3792,VNNAN,1,1,1.0,3,1,0.3333333333333333,5,2,0.4
651,23,835000,0,NPP,2006-11-07,Y,1988-08-18,A,N,A,A,A,A,3,8.0061,11.0063,0.73,1958,1958,True,False,Ohio,USA,M,True,,False,94536,CMN,unk,NPP,NP,6507,6507,AAAAAN,2,2,1.0,4,4,1.0,6,5,0.8333333333333334
652,76,832620,2,NPP,2004-01-29,Y,2004-01-29,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1964,1964,True,True,UNK,Viet Nam,F,True,,False,94538,CMN,netscreen.com,NPP,NP,1646,1646,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
653,32,835400,0,NPP,2018-01-01,N,2015-09-11,N,N,,,,,3,0.0,5.5003,0.0,1994,1950,False,False,New Hampshire,USA,UNK,True,,False,94536,AVE,unk,,,2079,2079,NN,0,0,-1.0,0,0,-1.0,2,0,0.0
654,111,835310,0,NPP,2017-10-04,N,2017-10-04,,,,,,,3,0.0,-1.0,-1.0,1982,1982,True,False,UNK,UNK,M,True,,True,94538,ST,unk,,,2272,2272,,0,0,-1.0,0,0,-1.0,0,0,-1.0
655,23,832800,0,DEM,2004-01-27,N,1994-09-28,V,V,V,V,V,N,3,10.0031,11.0063,0.91,1949,1949,True,True,UNK,India,F,True,,False,94538,DR,yahoo.com,DEM,,4365,4365,VNVVVV,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
656,99,832810,0,DEM,2016-10-04,N,2016-10-04,N,,,,,,3,0.0,2.5001,0.0,1989,1963,False,False,California,USA,M,True,,False,94538,DR,gmail.com,,,2875,2875,N,0,0,-1.0,0,0,-1.0,1,0,0.0
657,82,835400,0,NPP,2013-09-24,Y,2013-09-24,A,A,A,A,,,3,8.5015,8.5015,1.0,1942,1942,True,False,UNK,China,UNK,True,,False,94536,CT,unk,NPP,,5993,5993,AAAA,0,0,-1.0,2,2,1.0,4,4,1.0
658,82,832400,0,NPP,2005-04-29,Y,2005-04-29,A,A,V,V,V,V,3,11.0063,11.0063,1.0,1984,1956,False,False,California,USA,F,True,,False,94536,WAY,unk,N-DEM,NP,1924,1924,VVVVAA,2,2,1.0,4,4,1.0,6,6,1.0
659,82,832700,2,DEM,2017-04-06,Y,2016-03-21,A,V,,,,,3,5.5003,5.5003,1.0,1983,1983,True,False,California,USA,M,True,,True,94538,BLVD,unk,DEM,,5999,5999,AV,0,0,-1.0,0,0,-1.0,2,2,1.0
660,82,832620,1,MIS,2012-05-21,N,2012-05-21,V,N,N,N,N,,3,2.5001,10.0031,0.25,1960,1960,True,True,UNK,UNK,F,True,,False,94538,DR,unk,,,4552,4552,NNNVN,1,0,0.0,3,0,0.0,5,1,0.2
661,16,835500,0,REP,2008-11-04,N,2008-10-15,N,N,N,N,N,N,3,0.0,11.0063,0.0,1948,1944,False,True,California,USA,F,True,,False,94536,AVE,unk,,,364,364,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
662,99,835010,0,DEM,2018-05-15,Y,2018-05-15,,,,,,,3,0.0,-1.0,-1.0,1978,1975,False,True,California,USA,F,True,,False,94536,LOOP,gmail.com,,,3499,3499,,0,0,-1.0,0,0,-1.0,0,0,-1.0
663,109,832900,0,DEM,2004-04-01,N,2004-04-01,N,N,N,N,N,N,3,0.0,11.0063,0.0,1968,1968,True,True,California,USA,M,True,,False,94538,CT,hmimages.com,,,4755,4755,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
664,99,835100,0,NPP,2008-09-30,N,2008-09-30,V,V,N,N,V,N,3,7.0019,11.0063,0.64,1976,1976,False,True,UNK,UNK,F,True,,False,94536,CMN,unk,N-DEM,,5181,5181,VNNNVV,2,1,0.5,4,1,0.25,6,3,0.5
665,99,832620,2,DEM,2000-10-09,N,2000-10-09,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1966,1934,False,True,UNK,Philippines,F,True,,False,94538,DR,unk,,,2565,2565,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
666,99,832910,0,DEM,2004-04-06,Y,2004-04-06,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1952,1951,False,True,California,USA,F,True,,False,94538,PL,unk,DEM,DEM,3230,3230,ANANAN,2,1,0.5,4,2,0.5,6,3,0.5
667,1,835400,0,DEM,2016-10-24,N,2016-05-04,V,,,,,,3,2.5001,2.5001,1.0,1977,1977,True,True,California,USA,F,True,,True,94536,ST,gmail.com,,,3613,3613,V,0,0,-1.0,0,0,-1.0,1,1,1.0
668,16,832110,0,DEM,2015-07-09,Y,2014-05-22,A,N,N,,,,3,2.5001,7.3007,0.34,1974,1974,True,False,UNK,India,M,True,,False,94536,DR,yahoo.com,,,2449,2449,NAN,0,0,-1.0,1,0,0.0,3,1,0.3333333333333333
669,23,832400,0,NPP,2011-09-21,Y,2005-09-07,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1974,1965,False,False,UNK,France,F,True,,False,94536,DR,unk,NPP,NP,2692,2692,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
670,16,832800,0,DEM,1992-10-05,N,1992-10-05,V,V,V,N,V,N,3,8.8023,11.0063,0.8,1960,1960,True,False,California,USA,F,True,,False,94538,CT,unk,DEM,,3141,3141,VNVNVV,2,1,0.5,4,2,0.5,6,4,0.6666666666666666
671,111,835200,0,UNK,2018-05-04,Y,2018-05-04,,,,,,,3,0.0,-1.0,-1.0,1959,1959,True,True,UNK,Philippines,F,True,,True,94536,AVE,unk,,,934,934,,0,0,-1.0,0,0,-1.0,0,0,-1.0
672,76,832600,1,NPP,2004-10-18,Y,2003-09-22,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1929,1929,True,True,UNK,China,UNK,True,,False,94538,AVE,unk,NPP,NP,6099,6099,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
673,111,832600,1,DEM,2016-09-25,Y,2016-09-25,A,,,,,,3,2.5001,2.5001,1.0,1989,1989,True,True,UNK,Myanmar,F,True,,False,94538,RD,gmail.com,,,3272,3272,A,0,0,-1.0,0,0,-1.0,1,1,1.0
674,12,832710,0,DEM,2014-06-03,Y,2005-11-04,A,N,A,V,A,N,3,7.0029,11.0063,0.64,1969,1950,False,False,UNK,Pakistan,F,True,,False,94538,WAY,unk,DEM,DEM,6853,6853,ANAVAN,2,1,0.5,4,3,0.75,6,4,0.6666666666666666
675,27,832710,0,NPP,2006-11-07,Y,1996-09-16,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1936,1936,True,True,UNK,China,F,True,,False,94538,CT,unk,NPP,NP,2563,2563,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
676,111,835420,0,NPP,2016-08-01,Y,2016-08-01,A,,,,,,3,2.5001,2.5001,1.0,1990,1958,False,True,California,USA,M,True,,False,94536,AVE,yahoo.com,,,2325,2325,A,0,0,-1.0,0,0,-1.0,1,1,1.0
677,111,835400,0,NPP,2018-03-22,Y,2018-03-22,,,,,,,3,0.0,-1.0,-1.0,1977,1977,True,True,UNK,India,UNK,True,,False,94536,CT,gmail.com,,,6451,6451,,0,0,-1.0,0,0,-1.0,0,0,-1.0
678,99,835300,0,DEM,2000-09-15,N,2000-09-15,N,N,N,N,N,N,3,0.0,11.0063,0.0,1965,1965,True,True,Tennessee,USA,M,True,,False,94538,AVE,unk,,,2055,2055,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
679,12,832810,0,DEM,2014-11-04,N,2004-10-18,N,N,V,N,N,N,3,1.8004,11.0063,0.16,1956,1956,True,True,California,USA,M,True,,False,94538,CT,unk,DEM,DEM,2089,2089,NNVNNN,2,0,0.0,4,1,0.25,6,1,0.16666666666666666
680,99,835310,0,REP,2012-06-19,Y,2012-06-19,A,A,A,A,V,,3,10.0031,10.0031,1.0,1968,1968,True,False,California,USA,F,True,,False,94538,CMN,gmail.com,REP,,5580,5580,VAAAA,1,1,1.0,3,3,1.0,5,5,1.0
681,32,835000,0,NPP,2016-07-07,N,2016-03-14,N,,,,,,3,0.0,2.5001,0.0,1998,1998,True,True,California,USA,M,True,,True,94536,ST,yahoo.com,,,4445,4445,N,0,0,-1.0,0,0,-1.0,1,0,0.0
682,23,832910,0,DEM,2000-08-28,Y,2000-08-28,A,V,V,V,V,V,3,11.0063,11.0063,1.0,1964,1964,True,True,California,USA,F,True,,False,94538,PL,unk,DEM,DEM,2064,2064,VVVVAV,2,2,1.0,4,4,1.0,6,6,1.0
683,99,835100,0,REP,2016-08-24,Y,2012-10-16,A,A,A,A,A,,3,10.0031,10.0031,1.0,1965,1965,True,False,UNK,Viet Nam,F,True,,False,94536,CMN,unk,NPP,,4068,4068,AAAAA,1,1,1.0,3,3,1.0,5,5,1.0
684,32,835200,0,NPP,2014-04-18,Y,2014-04-18,N,N,N,N,,,3,0.0,8.5015,0.0,1993,1961,False,False,UNK,Afghanistan,UNK,True,,True,94536,ST,unk,NPP,,1491,1491,NNNN,0,0,-1.0,2,0,0.0,4,0,0.0
685,111,832910,0,NPP,2018-04-08,N,2018-04-08,,,,,,,3,0.0,-1.0,-1.0,1961,1961,False,True,California,USA,F,True,,False,94538,PL,gmail.com,,,5893,5893,,0,0,-1.0,0,0,-1.0,0,0,-1.0
686,23,832400,0,REP,1996-04-15,N,1996-04-15,V,N,N,N,N,N,3,2.5001,11.0063,0.23,1975,1975,True,True,California,USA,M,True,,False,94536,DR,unk,,,3353,3353,NNNNVN,2,0,0.0,4,0,0.0,6,1,0.16666666666666666
687,82,835100,0,NPP,2017-04-13,Y,2017-04-13,,,,,,,3,0.0,-1.0,-1.0,1976,1976,True,False,UNK,UNK,F,True,,False,94536,PKWY,unk,,,3908,3908,,0,0,-1.0,0,0,-1.0,0,0,-1.0
688,32,835400,0,GRN,2003-04-16,Y,1999-11-30,A,A,N,A,A,A,3,9.2059,11.0063,0.84,1981,1929,False,True,New York,USA,F,True,,False,94536,CT,unk,GRN,GRN,4315,4315,AANAAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
689,109,835300,0,DEM,2011-08-24,Y,2011-08-24,A,A,V,V,V,N,3,10.0031,11.0063,0.91,1948,1948,True,False,Minnesota,USA,F,True,,True,94538,AVE,unk,DEM,,5867,5867,VNVVAA,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
690,114,835100,0,NPP,2016-03-31,Y,2016-03-31,A,N,,,,,3,2.5001,5.5003,0.45,1961,1961,True,True,UNK,"Taiwan, Province of China",UNK,True,,False,94536,CT,cybereda.com,NPP,,5369,5369,AN,0,0,-1.0,0,0,-1.0,2,1,0.5
691,16,831730,0,REP,2000-11-07,Y,2000-11-07,A,N,N,V,V,N,3,5.2025,11.0063,0.47,1957,1957,True,True,UNK,Hong Kong,M,True,,False,94536,DR,unk,REP,,4924,4924,VNNVAN,2,1,0.5,4,2,0.5,6,3,0.5
692,16,832110,0,DEM,1993-03-19,Y,1993-03-19,A,A,A,A,A,N,3,10.0031,11.0063,0.91,1957,1957,True,True,California,USA,F,True,,False,94536,ST,unk,DEM,DEM,215,215,ANAAAA,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
693,99,832620,2,NPP,2015-07-29,Y,2015-07-29,A,N,,,,,3,2.5001,5.5003,0.45,1971,1971,True,False,UNK,Philippines,M,True,,True,94538,DR,yahoo.com,N-AIP,,6893,6893,AN,0,0,-1.0,0,0,-1.0,2,1,0.5
694,82,832810,0,NPP,2004-09-23,Y,2004-09-23,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1982,1953,False,True,UNK,Myanmar,M,True,,False,94538,DR,unk,NPP,NP,2313,2313,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
695,82,835420,0,REP,1999-08-09,Y,1999-08-09,A,A,V,N,A,V,3,9.8055,11.0063,0.89,1964,1929,False,True,UNK,Nicaragua,F,True,,False,94536,GRN,unk,REP,REP,2717,2717,AVVNAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
696,99,832800,0,DEM,2002-10-16,Y,2002-10-16,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1929,1929,True,True,UNK,Philippines,F,True,,False,94538,CT,unk,DEM,DEM,5071,5071,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
697,99,835000,0,NPP,2010-03-25,N,2010-03-25,V,N,V,N,V,N,3,5.8021,11.0063,0.53,1972,1972,True,True,UNK,India,UNK,True,,False,94536,CMN,gmail.com,,,2106,2106,VNVNVN,2,1,0.5,4,2,0.5,6,3,0.5
698,82,835310,0,REP,2004-09-16,Y,2004-09-20,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1947,1947,True,True,UNK,Ukraine,M,True,,False,94538,CMN,unk,REP,REP,3827,3827,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
699,12,832910,0,DEM,2016-11-08,N,2016-04-11,V,N,,,,,3,2.5001,5.5003,0.45,1994,1965,False,True,California,USA,M,True,,False,94538,PL,yahoo.com,NPP,,2051,2051,VN,0,0,-1.0,0,0,-1.0,2,1,0.5
700,1,835010,0,PF,2015-10-20,Y,2015-10-20,N,N,,,,,3,0.0,5.5003,0.0,1996,1934,False,False,California,USA,M,True,,False,94536,LOOP,unk,PF,,6362,6362,NN,0,0,-1.0,0,0,-1.0,2,0,0.0
701,12,835310,0,REP,2012-06-05,Y,2000-02-07,A,A,A,N,A,V,3,9.8055,11.0063,0.89,1927,1927,False,True,Washington,USA,M,True,,True,94538,AVE,unk,REP,REP,2874,2874,AVANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
702,99,832700,2,REP,2017-07-05,Y,2016-10-13,N,,,,,,3,0.0,2.5001,0.0,1991,1991,True,False,UNK,UNK,M,True,,True,94538,BLVD,unk,,,195,195,N,0,0,-1.0,0,0,-1.0,1,0,0.0
703,16,832110,0,DEM,2004-12-10,Y,2004-10-25,A,A,A,A,A,A,3,11.0063,11.0063,1.0,1957,1957,True,True,California,USA,F,True,,False,94536,DR,unk,DEM,DEM,423,423,AAAAAA,2,2,1.0,4,4,1.0,6,6,1.0
704,12,832900,0,REP,2012-06-05,Y,1988-10-11,A,A,A,N,A,V,3,9.8055,11.0063,0.89,1930,1930,False,True,Ohio,USA,F,True,,False,94538,LN,unk,REP,REP,5889,5889,AVANAA,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
705,99,832700,2,DEM,2017-04-20,Y,2012-10-23,N,N,N,N,,,3,0.0,8.5015,0.0,1987,1987,True,False,UNK,India,UNK,True,,True,94538,BLVD,unk,DEM,,4105,4105,NNNN,0,0,-1.0,2,0,0.0,4,0,0.0
706,99,835310,0,DEM,2018-03-29,Y,2018-03-29,,,,,,,3,0.0,-1.0,-1.0,1964,1964,True,True,Nevada,USA,M,True,,True,94538,BLVD,unk,,,3273,3273,,0,0,-1.0,0,0,-1.0,0,0,-1.0
707,1,832600,1,DEM,1982-05-05,N,1982-05-05,V,V,V,V,V,V,3,11.0063,11.0063,1.0,1943,1943,True,True,California,USA,F,True,,False,94538,DR,unk,DEM,DEM,5633,5633,VVVVVV,2,2,1.0,4,4,1.0,6,6,1.0
708,16,832110,0,DEM,2008-03-04,Y,2008-03-04,A,N,N,N,A,N,3,4.0017,11.0063,0.36,1971,1959,False,True,UNK,India,M,True,,False,94536,TER,yahoo.com,DEM,DEM,6433,6433,ANNNAN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
709,82,832910,0,DEM,2008-02-05,Y,1990-09-25,A,V,N,N,V,N,3,7.0019,11.0063,0.64,1953,1952,False,True,California,USA,F,True,,False,94538,PL,unk,DEM,,3361,3361,VNNNAV,2,1,0.5,4,1,0.25,6,3,0.5
710,99,832600,1,REP,1988-07-29,Y,1988-07-29,A,A,N,N,A,N,3,7.0019,11.0063,0.64,1956,1956,True,False,California,USA,M,True,,False,94538,WAY,unk,REP,REP,884,884,ANNNAA,2,1,0.5,4,1,0.25,6,3,0.5
711,99,832800,0,DEM,2000-10-04,N,2000-10-04,N,N,N,N,N,N,3,0.0,11.0063,0.0,1952,1952,True,True,New York,USA,F,False,USA,False,94538,DR,unk,,,1148,1148,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
712,1,832610,2,DEM,1992-08-11,N,1992-08-11,N,N,N,N,N,N,3,0.0,11.0063,0.0,1955,1955,True,True,UNK,Iran (Islamic Republic of),M,True,,False,94538,TER,unk,,,1670,1670,NNNNNN,2,0,0.0,4,0,0.0,6,0,0.0
713,1,835100,0,NPP,2000-07-26,N,2000-07-26,N,N,N,N,V,N,3,1.5016,11.0063,0.14,1951,1948,False,False,UNK,China,F,True,,False,94536,CMN,unk,,,4704,4704,VNNNNN,2,1,0.5,4,1,0.25,6,1,0.16666666666666666
714,111,832700,2,NPP,2016-04-07,Y,2016-04-07,A,A,,,,,3,5.5003,5.5003,1.0,1975,1971,False,True,UNK,Viet Nam,M,True,,True,94538,BLVD,hotmail.com,NPP,,6536,6536,AA,0,0,-1.0,0,0,-1.0,2,2,1.0
715,1,835400,0,NPP,2014-05-12,Y,2011-02-01,A,N,A,N,A,N,3,5.8021,11.0063,0.53,1973,1973,True,True,UNK,Hong Kong,M,True,,False,94536,CT,hotmail.com,NPP,NP,645,645,ANANAN,2,1,0.5,4,2,0.5,6,3,0.5
716,105,832910,0,NPP,2017-04-18,Y,2017-04-18,,,,,,,3,0.0,-1.0,-1.0,1967,1962,False,False,Massachusetts,USA,M,True,,False,94538,PL,unk,,,933,933,,0,0,-1.0,0,0,-1.0,0,0,-1.0
717,8,832710,0,NPP,2012-01-13,Y,2004-02-17,A,N,A,N,A,A,3,6.8053,11.0063,0.62,1985,1929,False,False,UNK,India,M,True,,False,94538,RD,unk,NPP,NP,3774,3774,AAANAN,2,2,1.0,4,3,0.75,6,4,0.6666666666666666
718,1,835400,0,NPP,2008-07-15,N,2008-07-15,V,N,V,V,V,N,3,7.0029,11.0063,0.64,1970,1970,True,True,UNK,India,M,True,,False,94536,GRN,hotmail.com,,,5296,5296,VNVVVN,2,1,0.5,4,3,0.75,6,4,0.6666666666666666
719,111,835300,0,NPP,2018-05-11,Y,2018-05-11,,,,,,,3,0.0,-1.0,-1.0,1978,1978,True,False,UNK,India,M,True,,True,94538,AVE,unk,,,750,750,,0,0,-1.0,0,0,-1.0,0,0,-1.0
720,23,835100,0,REP,2016-11-06,N,2007-09-10,V,N,V,N,N,N,3,4.3005,11.0063,0.39,1972,1972,True,False,UNK,Philippines,M,True,,True,94536,CMN,unk,,,6156,6156,NNVNVN,2,0,0.0,4,1,0.25,6,2,0.3333333333333333
721,99,835500,0,REP,1993-09-30,N,1993-09-30,V,V,V,N,V,V,3,9.8055,11.0063,0.89,1958,1958,True,False,Colorado,USA,M,True,,False,94536,AVE,unk,REP,REP,2586,2586,VVVNVV,2,2,1.0,4,3,0.75,6,5,0.8333333333333334
722,16,835420,0,REP,2008-11-04,Y,2008-09-22,A,N,A,N,A,A,3,6.8053,11.0063,0.62,1990,1929,False,True,California,USA,M,True,,False,94536,GRN,yahoo.com,REP,REP,2717,2717,AAANAN,2,2,1.0,4,3,0.75,6,4,0.6666666666666666
723,1,835310,0,NPP,2004-10-05,Y,2004-10-05,A,A,A,A,A,N,3,10.0031,11.0063,0.91,1956,1956,True,True,UNK,Finland,F,True,,False,94538,CMN,unk,N-DEM,NP,2865,2865,ANAAAA,2,1,0.5,4,3,0.75,6,5,0.8333333333333334
724,1,832620,2,DEM,2016-10-15,N,2012-10-16,V,N,N,N,N,,3,2.5001,10.0031,0.25,1994,1966,False,True,Minnesota,USA,F,True,,False,94538,AVE,gmail.com,,,2359,2359,NNNVN,1,0,0.0,3,0,0.0,5,1,0.2
725,41,832700,2,REP,2016-06-07,N,2015-11-23,V,V,,,,,3,5.5003,5.5003,1.0,1982,1975,False,True,UNK,India,UNK,True,,True,94538,BLVD,yahoo.com,NPP,,3484,3484,VV,0,0,-1.0,0,0,-1.0,2,2,1.0
726,12,832620,1,DEM,2012-11-06,N,2009-05-14,V,N,N,N,V,N,3,4.0017,11.0063,0.36,1987,1949,False,True,California,USA,F,True,,False,94538,ST,unk,,,1129,1129,VNNNVN,2,1,0.5,4,1,0.25,6,2,0.3333333333333333
